-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.193114638377388514e-01,1.064582465106113540e+00,-1.029194196338153233e+00,-5.121123480114401355e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,1.259655731918869481e-01,5.322912325530568256e-02,-5.145970981690766582e-02,-2.560561740057200678e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.882103358122886760e+00,-2.003694460875562466e-01,2.426169294929194642e-01,1.178333305880968851e+00
-9.951792041084043250e-01,-9.949808691278925199e-01,2.198130605258792891e-01,4.014719336981628639e-02,-4.248064640603222558e-02,5.699690696183704747e-02,2.522984902290587028e-02,2.606201193526229420e-02,1.714729903961966784e+00,8.660132248446070768e-01,-6.945942596274420344e-01,5.395046055546307562e-01
-9.900207076401579265e-01,-9.905242856874618695e-01,3.052973562850928024e-01,8.236141403415636608e-02,-7.826506340623221036e-02,8.257955470186223446e-02,4.496787048434407186e-02,4.663628605322455573e-02,1.580878264536160760e+00,6.938571773346695615e-01,-6.527816220862945329e-01,3.220905861132841719e-01
-9.809355790051050850e-01,-9.824193387531966470e-01,3.834651445515282475e-01,1.160061369168962353e-01,-1.121183978014679145e-01,9.598536757748919734e-02,8.175764062940352184e-02,8.838754239887625097e-02,1.468593261791816929e+00,3.960357517543472983e-01,-4.235144206297955516e-01,2.580893619893026569e-01
-9.675909880804957064e-01,-9.707556974167842467e-01,4.549776501635726667e-01,1.346407287752762194e-01,-1.346454353557199335e-01,1.064175956728432848e-01,1.350176222231378731e-01,1.466762220227314506e-01,1.365892519672064376e+00,1.554224045640580365e-01,-1.795146755544071437e-01,2.313502942835956866e-01
-9.502913571196709430e-01,-9.560752436160208090e-01,5.201598729249000685e-01,1.410222520811069136e-01,-1.450926925873685658e-01,1.167692616959386809e-01,1.998125958784435219e-01,2.132387369686141454e-01,1.267331052855550588e+00,-3.423945017829732596e-02,-4.882842395942610381e-03,2.184127244410898061e-01
-9.294116701074470743e-01,-9.389284480788161469e-01,5.793108293664140929e-01,1.377354168060413719e-01,-1.468693642791258913e-01,1.276616228403840703e-01,2.710731946106222923e-01,2.815087568208354263e-01,1.170047593567861366e+00,-1.731607360635872006e-01,1.141251901696747756e-01,2.070268974803390061e-01
-9.051845984062197870e-01,-9.198834066224753636e-01,6.327400672727585551e-01,1.274446581198713790e-01,-1.426383891979598750e-01,1.388185206569254870e-01,3.452008696167038204e-01,3.465231673320236516e-01,1.073076158711852024e+00,-2.447820508360626923e-01,2.195989028162651513e-01,1.750142434447059803e-01
-8.777600445905054949e-01,-8.994768821781939927e-01,6.807848753045143697e-01,1.137586055233123922e-01,-1.328597073531917749e-01,1.489971848451348835e-01,4.191529446043164020e-01,4.044277568697851044e-01,9.769804149579722763e-01,-2.963518536598433450e-01,2.829127154339386996e-01,1.469512957077038773e-01
-8.473544873437360847e-01,-8.781181303472824773e-01,7.238390288847507126e-01,9.775078034626855095e-02,-1.196395494979407559e-01,1.579821611574623585e-01,4.903399177091465333e-01,4.538945083463272745e-01,8.822538836361879522e-01,-3.275785188334860432e-01,3.186731824939361135e-01,1.227040668438663107e-01
-8.141715529257343986e-01,-8.561738129183013024e-01,7.623020401160554016e-01,8.045090193363535480e-02,-1.043807208400612113e-01,1.656982815942708021e-01,5.569144632409631646e-01,4.941905540643787842e-01,7.898681055300829090e-01,-3.407336366168878250e-01,3.354972515785105691e-01,1.005339369241998460e-01
