-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.198789707918417546e-01,1.064582465106113540e+00,-1.029194196338153233e+00,-5.121123480114401355e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,1.259939485395920877e-01,5.322912325530568256e-02,-5.145970981690766582e-02,-2.560561740057200678e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.888584364246108205e+00,-4.503512792053609992e-02,1.902458276799436909e-01,1.130028652913619425e+00
-9.951626037407584890e-01,-9.949635857955106966e-01,2.201645988589940872e-01,4.804530566351462861e-02,-4.496699272904758349e-02,5.444239595567301054e-02,2.522984902290587028e-02,2.606201193526229420e-02,1.719341372211672381e+00,1.076263906808636373e+00,-2.572376364543637606e-01,4.953164328618830936e-01
-9.897573693154986252e-01,-9.898197710599540011e-01,3.058264394336667191e-01,1.007731867656705971e-01,-5.900345628196951991e-02,7.858632942978649449e-02,4.592102782575624431e-02,4.993056277549212663e-02,1.508035584242899629e+00,1.733064852913648313e-01,5.466852824532439925e-01,-1.071446170223040451e-01
-9.822864693849511220e-01,-9.803074336153553281e-01,3.803290159237722179e-01,1.095909257603784326e-01,-3.126891573710474659e-02,7.600168080089826639e-02,7.444751277415320723e-02,9.782550600889199088e-02,1.440433172386474059e+00,6.022631889900442737e-01,-2.530192434460514228e-01,2.331138170975886048e-01
-9.753943688535827716e-01,-9.680563122655266861e-01,4.512325344590047971e-01,1.393849722705648164e-01,-4.511878640883010272e-02,8.620878071390349062e-02,8.754056689748894449e-02,1.526836823280377231e-01,1.346065045214976719e+00,4.653828006692143360e-01,-1.404280059138439396e-01,2.393926320331242752e-01
-9.666346285288395235e-01,-9.518394593260126602e-01,5.165582379707940319e-01,1.621629752993062334e-01,-5.373508030978409178e-02,9.709789627769017939e-02,1.076268300678498158e-01,2.218335488444205250e-01,1.252035280689105967e+00,2.336343898475516934e-01,1.333532494869854590e-02,2.418137056962458287e-01
-9.560385122459938989e-01,-9.317185156798489798e-01,5.761722879220626536e-01,1.731971165202600416e-01,-5.502914138045639225e-02,1.091550108349997189e-01,1.327139381993254208e-01,3.007641173088890785e-01,1.157919437970203580e+00,3.592495665592321252e-02,1.350434761638376058e-01,2.490969501471115011e-01
-9.437752910422438912e-01,-9.081234503535954294e-01,6.301631201916547687e-01,1.742534588952665831e-01,-5.052436307090986400e-02,1.226075016837540749e-01,1.594537241978980502e-01,3.831344475974706176e-01,1.063240536940763148e+00,-1.112640030719660167e-01,1.963059706894968726e-01,2.439379867064270513e-01
-9.299800749341331496e-01,-8.815274848084688752e-01,6.787335995539089950e-01,1.679967825108613366e-01,-4.297231745106047662e-02,1.363389238590145269e-01,1.851124549792397267e-01,4.643047832700439304e-01,9.687449384197203139e-01,-2.130222919602645648e-01,2.165161585185002291e-01,2.229323911049771179e-01
-9.147398047700687762e-01,-8.523405605865250756e-01,7.221690504087477924e-01,1.567952897791503042e-01,-3.416271880372308972e-02,1.491506033945539933e-01,2.081555441072268919e-01,5.412179571905360032e-01,8.756321519037545409e-01,-2.810697292277963277e-01,2.141520338400406120e-01,1.906846071460324976e-01
-8.981478614186735321e-01,-8.208913414211866932e-01,7.608096665096044653e-01,1.423628151418601662e-01,-2.507527415052494824e-02,1.602463802584418728e-01,2.278344095362466182e-01,6.119714684245756153e-01,7.851395148369200161e-01,-3.261885979482140874e-01,1.991718852904681425e-01,1.530863120718213288e-01
-8.803295496081883220e-01,-7.874470706160343614e-01,7.950316280221770837e-01,1.258279155266529559e-01,-1.630343865111048840e-02,1.692390375770341793e-01,2.438483919615078155e-01,6.754485420911525706e-01,6.983957508545906023e-01,-3.552162319845731941e-01,1.769533416578962515e-01,1.142782872692374996e-01
-8.614427918200964207e-01,-7.522374541841260198e-01,8.252342236256910990e-01,1.079565716741568426e-01,-8.242794510639696662e-03,1.760190275167334006e-01,2.561758197103102264e-01,7.310200774189874462e-01,6.163725785730861384e-01,-3.722398081615123644e-01,1.508210452206726893e-01,7.697307148151205647e-02
