3.686336085075807567e+00,3.686009404484849927e+00,3.681913157550002591e+00,3.683943385067034004e+00
3.686795126288812785e+00,3.686330271506689460e+00,3.682430520216036562e+00,3.684471820847421419e+00
3.687198295388533609e+00,3.686578686477650191e+00,3.682884036138700967e+00,3.684972899351781628e+00
3.687557427992368186e+00,3.686777388234776520e+00,3.683286262893544993e+00,3.685453050797519836e+00
3.687882213119555441e+00,3.686944384274013053e+00,3.683648163079481730e+00,3.685915746849962815e+00
3.688180320529313772e+00,3.687093542717434502e+00,3.683979220001578625e+00,3.686362436781644547e+00
3.688457648548859158e+00,3.687235092052849605e+00,3.684287634930045741e+00,3.686793178978276408e+00
3.688718573191548611e+00,3.687376145325674592e+00,3.684580458741822273e+00,3.687207144176057216e+00
3.688966179051365923e+00,3.687521237873765401e+00,3.684863660685388176e+00,3.687603020708901447e+00
3.689202471110915926e+00,3.687672849876017622e+00,3.685142160008747503e+00,3.687979328218305319e+00
3.689417524157417638e+00,3.687830023643516419e+00,3.685431077323073623e+00,3.688324076461612311e+00
3.689618567881669975e+00,3.687995191564557906e+00,3.685721281160731166e+00,3.688646726294680711e+00
3.689823815859598621e+00,3.688169698179373235e+00,3.685998083860052787e+00,3.688962362041455556e+00
3.690020786812984177e+00,3.688347280921667526e+00,3.686283452220315837e+00,3.689251682975521085e+00
3.690207353765433851e+00,3.688527190257213650e+00,3.686575152764687058e+00,3.689516004458604836e+00
3.690381977252251033e+00,3.688708194899178228e+00,3.686871736072999450e+00,3.689756207724213866e+00
3.690550500211754681e+00,3.688890724016670841e+00,3.687164562316826988e+00,3.689979587039494024e+00
3.690705483651953500e+00,3.689070690797828789e+00,3.687461854771704406e+00,3.690178004293192870e+00
3.736641333246276453e+00,3.696675311460689173e+00,3.641219956905350053e+00,3.734746188795206034e+00
3.698775963207022954e+00,3.688407397183243841e+00,3.701304117777778124e+00,3.681070694401050503e+00
3.693937793994411578e+00,3.690010177614566622e+00,3.695638760280572033e+00,3.684841565331779645e+00
3.692705604322038759e+00,3.691288173928483296e+00,3.691540165586463473e+00,3.688581956270446049e+00
3.692072627271016927e+00,3.691424090328708107e+00,3.690669727775381936e+00,3.689626787396821150e+00
3.691769700206024130e+00,3.691286661908268041e+00,3.690453483270387025e+00,3.690045621996806968e+00
3.691594289313366417e+00,3.691151529538107656e+00,3.690390443293282807e+00,3.690307746636904085e+00
3.691474393796214670e+00,3.691062104286125134e+00,3.690391524672437917e+00,3.690499908580125332e+00
3.691384891985528771e+00,3.691014148656775351e+00,3.690429180047455127e+00,3.690645558503972357e+00
3.691314101508767820e+00,3.690997372154935174e+00,3.690488402206843155e+00,3.690756099451862227e+00
3.691255031190228131e+00,3.691002595092584659e+00,3.690559230985021699e+00,3.690839034387286333e+00
3.691203067845971741e+00,3.691022577215275824e+00,3.690634689561533399e+00,3.690899893565138257e+00
3.691155140493618703e+00,3.691051783356375182e+00,3.690709855733327771e+00,3.690942956342330383e+00
3.691109276137205519e+00,3.691086027203424269e+00,3.690781322127943742e+00,3.690971618715835678e+00
3.691064302624826432e+00,3.691122164259521110e+00,3.690846826448968443e+00,3.690988624035522303e+00
3.691019630524337458e+00,3.691157853994129212e+00,3.690904975355331352e+00,3.690996224773777534e+00
3.690975087639230434e+00,3.691191380777029796e+00,3.690955030602899534e+00,3.690996300454680412e+00
3.690930792028999097e+00,3.691221519580889066e+00,3.690996740871590909e+00,3.690990444068259713e+00
3.690887054241116960e+00,3.691247434504828284e+00,3.691030208653327094e+00,3.690980024814226823e+00
3.690844302064503868e+00,3.691268600933729438e+00,3.691055784745184809e+00,3.690966232893693189e+00
3.690803022821525836e+00,3.691284744549747199e+00,3.691073984905009375e+00,3.690950110755784941e+00
3.690763719438508339e+00,3.691295792316967361e+00,3.691085424590764497e+00,3.690932574276213796e+00
3.690726877437339848e+00,3.691301832020198681e+00,3.691090768641361208e+00,3.690914426640053314e+00
3.690692940662750221e+00,3.691303078033761231e+00,3.691090693399474265e+00,3.690896367144685275e+00
3.690662294057192039e+00,3.691299841796238823e+00,3.691085859214779941e+00,3.690878996684104685e+00
3.690635252165447966e+00,3.691292506035580345e+00,3.691076891571950735e+00,3.690862821296344798e+00
3.690608743644605561e+00,3.691281180640072712e+00,3.691067728718832708e+00,3.690845005532340295e+00
3.690581516869706924e+00,3.691266394938152118e+00,3.691058866411064621e+00,3.690825624671276728e+00
3.690565548294204135e+00,3.691249891700507213e+00,3.691037648712574448e+00,3.690817437208606222e+00
3.690554623795978983e+00,3.691230748665311978e+00,3.691015759027010290e+00,3.690810649801231413e+00
3.747815555108287011e+00,3.700189697503666775e+00,3.632795765442105029e+00,3.746294919977502857e+00
3.701606856952191826e+00,3.695180888304087752e+00,3.706198118599326019e+00,3.680561036383610762e+00
3.696498832054642580e+00,3.694422419186806916e+00,3.700152992225450799e+00,3.683900119511470894e+00
3.694593454121073872e+00,3.694451475442993349e+00,3.695274676621207455e+00,3.687733302022247361e+00
3.693273785415742250e+00,3.693865491042267912e+00,3.693775430584117281e+00,3.688868047709823905e+00
3.692500463892067764e+00,3.693202753112755143e+00,3.692930643298304449e+00,3.689450220755650545e+00
3.692007193640415075e+00,3.692653416902351271e+00,3.692333130158226950e+00,3.689850230154124056e+00
3.691654625970566705e+00,3.692227249849889592e+00,3.691911360412327259e+00,3.690125041464776601e+00
3.691406916781214242e+00,3.691903666815943286e+00,3.691590014727806679e+00,3.690333412320964346e+00
3.691235368311595266e+00,3.691658967782164513e+00,3.691341304765387576e+00,3.690494190184626433e+00
3.691119339488706963e+00,3.691473463745332140e+00,3.691147203037748348e+00,3.690618593197097397e+00
3.691043656777925897e+00,3.691332209152903943e+00,3.690994319954949088e+00,3.690714976828868288e+00
3.690996997869381957e+00,3.691224040908593018e+00,3.690872727473996751e+00,3.690789641765922724e+00
3.690970885745980645e+00,3.691140636932592312e+00,3.690775098532459442e+00,3.690847330340102594e+00
3.690958973348776873e+00,3.691075793415985906e+00,3.690696038129295697e+00,3.690891615505837109e+00
3.690956514348326500e+00,3.691024884463869782e+00,3.690631579814055652e+00,3.690925196782956164e+00
3.690959968248296530e+00,3.690984458949469804e+00,3.690578808400811539e+00,3.690950123022895824e+00
3.690966704747101534e+00,3.690951939732559417e+00,3.690535577148779556e+00,3.690967959427377210e+00
3.690974781838685992e+00,3.690925399225380765e+00,3.690500295915315920e+00,3.690979912251208361e+00
3.690982778866357172e+00,3.690903391955482338e+00,3.690471772875685286e+00,3.690986921481917538e+00
3.690989670652442545e+00,3.690884829741850837e+00,3.690449096823852138e+00,3.690989729402760933e+00
3.690994732428067415e+00,3.690868888778870538e+00,3.690431550316261688e+00,3.690988931099504100e+00
3.690997467935470233e+00,3.690854940642071647e+00,3.690418546318585236e+00,3.690985011535984128e+00
3.690997555022330623e+00,3.690842501241261786e+00,3.690409582789577314e+00,3.690978372709255773e+00
3.690994804479759583e+00,3.690831193237346319e+00,3.690404210949841168e+00,3.690969353532478348e+00
3.690989128929386354e+00,3.690820718546815371e+00,3.690402013960356609e+00,3.690958244428283574e+00
3.690980519342016652e+00,3.690810838383928427e+00,3.690402593465598624e+00,3.690945298104089112e+00
3.690964418134867309e+00,3.690800669149098212e+00,3.690410247595112381e+00,3.690926294311247080e+00
3.690947522139624848e+00,3.690790869331569635e+00,3.690415786063297787e+00,3.690909470529180503e+00
3.690931048780257129e+00,3.690781547995705125e+00,3.690419976422151471e+00,3.690894319239712562e+00
3.703991022546164302e+00,3.692668696525172933e+00,3.677135326936207260e+00,3.703547021840714049e+00
3.693457050278614151e+00,3.691852012501956271e+00,3.693803796265591188e+00,3.688590563209278361e+00
3.692280744955932725e+00,3.691630807205289244e+00,3.692496122195580988e+00,3.689285846921177558e+00
3.691821978695700501e+00,3.691580689529105008e+00,3.691464340623226370e+00,3.690097432929704713e+00
3.691509886211232327e+00,3.691426487773841192e+00,3.691112016113473171e+00,3.690360227891714029e+00
3.691295506535853477e+00,3.691259679326002185e+00,3.690940149216098920e+00,3.690466746626975603e+00
3.691138055662520401e+00,3.691120024854957826e+00,3.690824720054999730e+00,3.690528313909324787e+00
3.691015971778586646e+00,3.691010184400715044e+00,3.690740617194729900e+00,3.690567424538228281e+00
3.690918403520655477e+00,3.690924621063327304e+00,3.690678397401037980e+00,3.690591259875811936e+00
3.690833490029015174e+00,3.690856847762255644e+00,3.690637431053218620e+00,3.690598872247806916e+00
3.690762568035384383e+00,3.690802828367920174e+00,3.690605036792989679e+00,3.690600765101335945e+00
3.690704799764562782e+00,3.690759516365187842e+00,3.690577312591677650e+00,3.690600120100294479e+00
3.690655237786412357e+00,3.690724056863373015e+00,3.690556274210870846e+00,3.690594640126072967e+00
3.690611930037199784e+00,3.690694463319081464e+00,3.690539849443628118e+00,3.690585744332131046e+00
3.690573532061753870e+00,3.690669285853146242e+00,3.690526523148638383e+00,3.690574560529604753e+00
3.690539081267627530e+00,3.690647415871337600e+00,3.690515269451243086e+00,3.690561872797267551e+00
3.690507891216682435e+00,3.690628017532220806e+00,3.690505356402005610e+00,3.690548262624647968e+00
3.690479472989431464e+00,3.690610469113544845e+00,3.690496255360808497e+00,3.690534173787875183e+00
3.690453479237901124e+00,3.690594312186801673e+00,3.690487588210343617e+00,3.690519947156422287e+00
3.690427987746148997e+00,3.690579065606036657e+00,3.690480791670866623e+00,3.690504200982477112e+00
3.690404853456029421e+00,3.690564596437269529e+00,3.690472889426533509e+00,3.690489698233159199e+00
3.690384501059403188e+00,3.690550804715759803e+00,3.690463816860004354e+00,3.690476669646642449e+00
3.690366090129690857e+00,3.690537534050224888e+00,3.690454733273953014e+00,3.690464112265309460e+00
3.690349482774109457e+00,3.690524709810734993e+00,3.690445507650228052e+00,3.690452160920563607e+00
3.690334593185917722e+00,3.690512290270241191e+00,3.690436072276472856e+00,3.690440919453278124e+00
3.690321349255645700e+00,3.690500241685800376e+00,3.690426422932023609e+00,3.690430433758284501e+00
3.690309683905009130e+00,3.690488540883873458e+00,3.690416579482127535e+00,3.690420722299846190e+00
3.690299529427569780e+00,3.690477174673270966e+00,3.690406573474119600e+00,3.690411786493895008e+00
3.690290814593909730e+00,3.690466137316685824e+00,3.690396443476742228e+00,3.690403614503722451e+00
3.690283463315987333e+00,3.690455428029008722e+00,3.690386232305474579e+00,3.690396183557330012e+00
3.693927908461188903e+00,3.690965561260046712e+00,3.686665885095001371e+00,3.693922696627958135e+00
3.690990649394495726e+00,3.690755959388732244e+00,3.691299686153389548e+00,3.689757690414671387e+00
3.690679277134043534e+00,3.690678636941539192e+00,3.690911996795819938e+00,3.689958727007858208e+00
3.690545283979143942e+00,3.690651597374020820e+00,3.690632005927510395e+00,3.690167882050019443e+00
3.690460104197260893e+00,3.690599997265084031e+00,3.690521680472967692e+00,3.690241747600054190e+00
3.690405142242980219e+00,3.690546700795779511e+00,3.690459802637731102e+00,3.690274975843890637e+00
3.690367601567579037e+00,3.690501737081712363e+00,3.690414842620004077e+00,3.690295565740246531e+00
3.690341139991789809e+00,3.690465686608725537e+00,3.690379505144527172e+00,3.690309914208001807e+00
3.690322467406337292e+00,3.690436965177347872e+00,3.690350977659285547e+00,3.690320137722073124e+00
3.690309504507647276e+00,3.690413933114970568e+00,3.690327562833459307e+00,3.690327373348254003e+00
3.690300763970676190e+00,3.690395261563816920e+00,3.690308074702035146e+00,3.690332377369756056e+00
3.690295130222188469e+00,3.690379928360452588e+00,3.690291648453092765e+00,3.690335687238845974e+00
3.690291752144871928e+00,3.690367157351163829e+00,3.690277643324367585e+00,3.690337692690423221e+00
3.690289975370284914e+00,3.690356360499314814e+00,3.690265581162878838e+00,3.690338677469053863e+00
3.690289294420733501e+00,3.690347091665427293e+00,3.690255103440046813e+00,3.690338847737442585e+00
3.690289317524461321e+00,3.690339011332810060e+00,3.690245939838016298e+00,3.690338352726093341e+00
3.690289740391446749e+00,3.690331860054970825e+00,3.690237884936728552e+00,3.690337300092754180e+00
3.690290326555326406e+00,3.690325438557512161e+00,3.690230780844000247e+00,3.690335767414001822e+00
3.690290892583168780e+00,3.690319592850240138e+00,3.690224504259321137e+00,3.690333810778722246e+00
3.690291296906405005e+00,3.690314203095663270e+00,3.690218956865430222e+00,3.690331471193369239e+00
3.690291431347335394e+00,3.690309175289545163e+00,3.690214058223968863e+00,3.690328779331292886e+00
3.690291214651582941e+00,3.690304435044887921e+00,3.690209740557725215e+00,3.690325759028243890e+00
3.690290587512260245e+00,3.690299922947946509e+00,3.690205944954906059e+00,3.690322429828569284e+00
3.690289508702345955e+00,3.690295591087743077e+00,3.690202618644633059e+00,3.690318808812711460e+00
3.690287952029342122e+00,3.690291400459943194e+00,3.690199713077795707e+00,3.690314911880702375e+00
3.690285903898960385e+00,3.690287319020436829e+00,3.690197182610757132e+00,3.690310754623762790e+00
3.690283361328860146e+00,3.690283320219556629e+00,3.690194983636799098e+00,3.690306352883716556e+00
3.690280330293694622e+00,3.690279381889475019e+00,3.690193074045625909e+00,3.690301723075288809e+00
3.690276824312704651e+00,3.690275485388330612e+00,3.690191412917862124e+00,3.690296882327242400e+00
3.690272863213169607e+00,3.690271614927592481e+00,3.690189960381348389e+00,3.690291848483781667e+00
3.691387311117517278e+00,3.690426488839079866e+00,3.689051570544682246e+00,3.691369485467649980e+00
3.690483987846261638e+00,3.690363713643140642e+00,3.690473193756411252e+00,3.690090085179271284e+00
3.690384799055443033e+00,3.690339017373942543e+00,3.690356927395340936e+00,3.690147716284090329e+00
3.690339306212066628e+00,3.690329320620131526e+00,3.690273468351144004e+00,3.690207502023350017e+00
3.690307999459081056e+00,3.690312162900418524e+00,3.690241694765681757e+00,3.690225709320651859e+00
3.690285351779321488e+00,3.690294404991378840e+00,3.690224719978450807e+00,3.690231212414583517e+00
3.690267587653107029e+00,3.690279076945300218e+00,3.690212808199352601e+00,3.690232659806248261e+00
3.690252844956907197e+00,3.690266341492594915e+00,3.690203687121549780e+00,3.690232043825181663e+00
3.690240181709545819e+00,3.690255700653426452e+00,3.690196460456846239e+00,3.690230038051649952e+00
