-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.174640936519862011e-01,1.064582465106113540e+00,-1.029194196338153233e+00,-5.121123480114401355e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,1.258732046825993267e-01,5.322912325530568256e-02,-5.145970981690766582e-02,-2.560561740057200678e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.875813075930145679e+00,-1.149160212458717467e-01,4.977625204309727991e-01,9.967424319095725682e-01
-9.951953159581711228e-01,-9.949976438440161219e-01,2.194070391155101274e-01,4.485188728461832891e-02,-2.925836748546845750e-02,4.859784279083458058e-02,2.522984902290587028e-02,2.606201193526229420e-02,1.710515985382186077e+00,9.366370476731862293e-01,-8.279113420374830667e-01,3.498908768142282577e-01
-9.911915138322472396e-01,-9.900498041814222994e-01,3.047149533216332862e-01,9.122656708265133862e-02,-7.139670425717767333e-02,6.422543444045883398e-02,3.839747023048514785e-02,4.912392632047474228e-02,1.583017779811513925e+00,6.405438480369232135e-01,-6.337821955990601275e-01,1.263456127761575787e-01
-9.830653925396634074e-01,-9.808958405294455618e-01,3.829757554184559654e-01,1.230103019220526589e-01,-1.035295473335399175e-01,6.763826035602509001e-02,7.215804566679778764e-02,9.525136983181456407e-02,1.477643795477463051e+00,3.575122726525356009e-01,-3.880213384254500575e-01,4.604897125738470487e-02
-9.710528034985510537e-01,-9.678860342934272332e-01,4.549529714630935473e-01,1.408958345991888905e-01,-1.230665264566846023e-01,6.754228016220706343e-02,1.215587525580947015e-01,1.569616002852552705e-01,1.380764037804044886e+00,1.349370891233040437e-01,-1.784208491686697928e-01,1.691851235811044074e-02
-9.556190681313726509e-01,-9.514247843285964512e-01,5.209501991939805565e-01,1.476940507768371713e-01,-1.320179601028117489e-01,6.712387557138815852e-02,1.809504870695771706e-01,2.267218833664199906e-01,1.285885280329979397e+00,-3.424352779906433830e-02,-1.098795360046503355e-02,5.762105208025520425e-03
-9.371505146368714900e-01,-9.319455946773107513e-01,5.811464683117016916e-01,1.459547691505945488e-01,-1.326037734173934612e-01,6.732978794639001008e-02,2.458271803580816539e-01,2.983991889198804315e-01,1.190351044399466263e+00,-1.576183504134130720e-01,1.183336196543519903e-01,2.444216872009071645e-04
-9.159375825540478910e-01,-9.099054556623047407e-01,6.357382763352787958e-01,1.379574590808836376e-01,-1.267517789564672759e-01,6.821011246661905225e-02,3.126162281980696678e-01,3.673442932052118359e-01,1.093550819096482885e+00,-2.428682857663954087e-01,2.145124916974104901e-01,-4.237710486062439864e-03
